triad,perimeter,area,polar_moment,side_ratio,normal_coefficient
"(1, 7, 8)",0.8355127098036648,0.018030546314629924,0.0888943100814304,0.3476515385493831,0.17894657188944732
"(1, 7, 9)",0.8499568975534537,0.011890499192655096,0.09337028558940708,0.3284951809303963,0.11403204194640498
"(1, 7, 10)",0.5801960055038644,0.00202991775437659,0.04206394292836818,0.4720965141184898,0.041778187225460235
"(1, 7, 11)",0.45127283099073057,0.008811912733714034,0.023256286591434215,0.6951255246101704,0.2997867481737083
"(1, 7, 12)",0.8304536571407668,0.018288340169825123,0.08763796034299783,0.3511950623324888,0.18372324431615222
"(1, 7, 13)",0.4391548977108432,0.009162357820500767,0.021514640063926758,0.8600654496306144,0.32914889834948724
"(1, 7, 14)",0.3222729338333017,0.0035650297996093283,0.012932066874529358,0.4008104030227154,0.23781328808713642
"(1, 7, 15)",0.7886965435122388,0.01821347819579297,0.07802270092926132,0.37589294557870073,0.20285869803223042
"(1, 7, 16)",0.3001223452572412,0.003007403784696616,0.010796790437250755,0.5004386243344431,0.23132133902377122
"(1, 7, 17)",0.4811686818833705,0.0012185325761835484,0.029078843691313506,0.4346787242433292,0.036463895059373204
"(1, 7, 18)",0.7149268680824741,0.010970376905788224,0.06405520469121301,0.39580157781462444,0.1487027259032017
"(1, 7, 19)",0.6993695063022878,0.005765239133818991,0.061815597385197193,0.39450783433675213,0.0816628551206456
"(1, 8, 9)",0.9337310471866291,0.02450881001481731,0.11434476752737247,0.299995254025663,0.19475976629295408
"(1, 8, 10)",0.9760931252107414,0.04231714983341502,0.10815339312203905,0.736399291569705,0.3077191470183522
"(1, 8, 11)",0.7862135578091639,0.0011676369428206277,0.07733509856756675,0.4722816269163772,0.01308721955799997
"(1, 8, 12)",0.7917397349849793,0.0017246317922301087,0.10197216073470937,0.02460930545245141,0.019061282750323778
"(1, 8, 13)",1.0013347248070121,0.02632219753127315,0.13033607525785862,0.309169996860906,0.18187969127553466
"(1, 8, 14)",0.8665077791147834,0.009790284209572675,0.1109312282481096,0.13078650295278046,0.09033810707392606
"(1, 8, 15)",0.800724079107137,0.006214429832349408,0.09618048995325894,0.11251087592575282,0.06715156368910466
"(1, 8, 16)",0.790066736311856,0.00471634228635857,0.08489150842745316,0.2420078755723016,0.052347793466420454
"(1, 8, 17)",0.8846331465630909,0.029006168250429145,0.09178985129231478,0.611038739175608,0.2567938179839536
"(1, 8, 18)",0.8425614379192946,0.01694393037370269,0.09483853271651262,0.2654831880447615,0.1653604401668156
"(1, 8, 19)",0.9243684951642144,0.03203861989093987,0.1028806903550373,0.4707543603393442,0.2597790643482277
"(1, 9, 10)",0.9280593829286907,0.030665898573953174,0.10212099306359698,0.5354350709937649,0.24667479829717442
"(1, 9, 11)",0.849966557769945,0.012747993165196966,0.08972196997168698,0.4462578797474807,0.12225278557750667
"(1, 9, 12)",0.9387149154340615,0.02599656047367835,0.11408216171395479,0.32151148668262525,0.20439443784806846
"(1, 9, 13)",1.0084019870934178,0.02981288232896083,0.13168952329991446,0.3200897524684794,0.20312210988628987
"(1, 9, 14)",0.8968651346263455,0.01130226455646681,0.11920622597437577,0.1285037246201197,0.0973490695459913
"(1, 9, 15)",0.9395714149999923,0.0288556619769149,0.11025786581617275,0.38502837809780355,0.2264602953779159
"(1, 9, 16)",0.8320219706184865,0.0009776866180941377,0.09502425308340905,0.2286727140757684,0.009784771776786482
"(1, 9, 17)",0.8647105165377824,0.017472184772437005,0.09139957344327956,0.5015834931680895,0.16189235877093852
"(1, 9, 18)",0.8345733117779026,0.0037380505154910116,0.09918718126595621,0.17654710839090812,0.03718234699983114
"(1, 9, 19)",0.8612277049536032,0.013291667880955352,0.10091470874858031,0.23790835899704132,0.12415497168196606
"(1, 10, 11)",0.6964579130032367,0.020549839036769192,0.05574820762266889,0.6413390565730503,0.29352107474312555
"(1, 10, 12)",0.975934688409996,0.042728021493782166,0.1078697805081843,0.7439052224061616,0.31080778808570814
"(1, 10, 13)",0.6915073180211987,0.018540368482529553,0.05706231042499514,0.49637242363030687,0.26862437562390784
"(1, 10, 14)",0.616387673293322,0.007264806410606068,0.05361927747677847,0.18922119408945096,0.13247586826575913
"(1, 10, 15)",0.9520215321094336,0.04204685155512192,0.10178550586654551,0.7962205488438677,0.3214108684204124
"(1, 10, 16)",0.601047776506721,0.007589262195475025,0.046562876075220416,0.328636757724792,0.14554664069696596
"(1, 10, 17)",0.5974171999213206,0.00612543622328417,0.04867913968331781,0.23444208561003818,0.1189055694556047
"(1, 10, 18)",0.8257387710549241,0.027654728794389856,0.0798181620187921,0.5536301392041325,0.28099893201625575
"(1, 10, 19)",0.7595476508737736,0.017137819686744757,0.07301222468365931,0.35743444342778974,0.20580984143313721
"(1, 11, 12)",0.77811824101166,0.00034146701086045905,0.0757355023842542,0.4770954735177329,0.003907312788482822
"(1, 11, 13)",0.6048555353564731,0.012270876115998872,0.04367872407784201,0.5212916200851868,0.2323768559126885
"(1, 11, 14)",0.45597033806654796,0.004553853674977675,0.027977239126208222,0.25401634798494355,0.1517492338021499
"(1, 11, 15)",0.7275520893508014,0.0018576410713972164,0.06614026697927533,0.49093345887273576,0.024313878308677685
"(1, 11, 16)",0.3788901461217111,0.0024997330432598415,0.017711713312516027,0.5124228040637961,0.12063897219304491
"(1, 11, 17)",0.5793624726895777,0.014254844114492713,0.03857227746106885,0.6396023587142922,0.2942268952597703
"(1, 11, 18)",0.7058043283940199,0.00899128902375617,0.06141302439607498,0.5068991422029504,0.12504719151088078
"(1, 11, 19)",0.7392315701899117,0.016031307301537623,0.06578907417929364,0.5359355019950581,0.2032490601149055
"(1, 12, 13)",0.9961062204664352,0.025822157618288828,0.12891159910857647,0.3100126515868423,0.1803025388344604
"(1, 12, 14)",0.8596526153775709,0.00958926486387095,0.10909359433466581,0.13169534108950406,0.0899000545958226
"(1, 12, 15)",0.787789101179784,0.004561152044806958,0.09490913164721503,0.09060291991336783,0.05091845668261587
"(1, 12, 16)",0.7828850004792139,0.00507143459071024,0.08321379289094946,0.24447460034610127,0.05732650992515713
"(1, 12, 17)",0.8827063638100816,0.02953744066954051,0.0910992548788599,0.6172669017596207,0.2626400580755195
"(1, 12, 18)",0.8438746807868742,0.018235510867787304,0.09418124471314157,0.2817574381148833,0.17741185621742508
"(1, 12, 19)",0.9263722144546096,0.033048144157103845,0.10259506488122233,0.49089565744000496,0.26680665269860043
"(1, 13, 14)",0.28746801617405743,0.00022946234825571826,0.010521999104820086,0.38120811125152465,0.019237692943611683
"(1, 13, 15)",0.9530546731640939,0.023431344433752426,0.11719837786600575,0.3221717836996629,0.1787237204097113
"(1, 13, 16)",0.41990967444009386,0.006787054034483949,0.02083174875490858,0.5250870971264444,0.26667982672291224
"(1, 13, 17)",0.6255387141249106,0.016518598077031602,0.04558108175394533,0.5942902613786389,0.2924727569175423
"(1, 13, 18)",0.8779821375892735,0.024625475741460005,0.09707247482594608,0.36919064733057616,0.22132674011913697
"(1, 13, 19)",0.8486560992154484,0.02469714755397603,0.08974146685186271,0.4005430405914462,0.23757675249117383
"(1, 14, 15)",0.811622908933185,0.008660885683483322,0.09662111256264119,0.13921709453156902,0.09109076115721064
"(1, 14, 16)",0.2675168420739874,0.0025654929015443803,0.008628240444280934,0.4655214563918096,0.24836430428278303
"(1, 14, 17)",0.5285274831743509,0.0063967908909746685,0.03841546790193474,0.22804176616598992,0.1586527564652397
"(1, 14, 18)",0.7588200575748909,0.00930691292267697,0.08364657892395694,0.1526090406230606,0.11198211493675266
"(1, 14, 19)",0.7483730306568306,0.009465157701146348,0.08118211730697004,0.15769748808059245,0.11708795376311483
"(1, 15, 16)",0.7343459420038602,0.00580072812930594,0.07240178820673684,0.2616673396059031,0.07452495652462592
"(1, 15, 17)",0.8525209847964433,0.02972043602089918,0.08391282898585951,0.6606763556686762,0.283312436683796
"(1, 15, 18)",0.8297887728185452,0.020896901145041592,0.0886515862819017,0.3331453817882933,0.21026519874933994
"(1, 15, 19)",0.9125372767784833,0.03435072726377773,0.09772183069363079,0.5576817488668662,0.28579546060502015
"(1, 16, 17)",0.4926279836443638,0.004519344119562802,0.030493988346286315,0.39605979139523967,0.12902024837617632
"(1, 16, 18)",0.6904113234866975,4.341588717785526e-05,0.06358656211315253,0.27552617599440293,0.0006310350574725164
"(1, 16, 19)",0.6962549409087613,0.003835836385198771,0.06464046877475119,0.27462557272964583,0.05482064144468195
"(1, 17, 18)",0.7426592232097726,0.016503208609354905,0.06719434453337592,0.455686259603983,0.20730503490328028
"(1, 17, 19)",0.7036395286090898,0.007109457031949654,0.06378196417811516,0.3382643165390461,0.09948476868516735
"(1, 18, 19)",0.7735445856597192,0.014075553832098516,0.08194690745109513,0.23676806817557072,0.1629729059313036
"(2, 3, 4)",0.8534074395192001,0.0062434721430410615,0.09128038958203893,0.43822956199428226,0.05939282024607358
"(2, 3, 5)",0.8961685956813087,0.01880939011127207,0.10476336660075318,0.30376407064261024,0.16226165106902118
"(2, 3, 6)",0.9623342280651876,0.017923197822998505,0.13047162844177895,0.1915786422949936,0.13408625186189183
"(2, 3, 7)",0.8531786469899507,0.00543382013105233,0.09708851922598487,0.2743139705967303,0.05171850017734146
"(2, 3, 8)",0.925755705159583,0.01661750280041281,0.12161125492209593,0.18572420862990588,0.13433636265926666
"(2, 3, 9)",0.8805780413527127,0.009739710979165898,0.11562737143323623,0.12014433538657855,0.08702238574990685
"(2, 3, 10)",0.9024759147359032,0.023146692861592676,0.09845359235103027,0.5132980611104521,0.19689664997078482
"(2, 3, 11)",0.9041723959598599,0.023649300679236797,0.0984344635503415,0.5598122589022146,0.20041786599702238
"(2, 3, 12)",0.9342835621589787,0.018578035234405044,0.12185980731391634,0.2081774948344822,0.1474561821034223
"(2, 3, 13)",0.9369294920924871,0.0008195927026473024,0.13387799169493336,0.09372836439714062,0.0064685193612317345
"(2, 3, 14)",0.9446096938518349,0.017714274551881307,0.12592846301629157,0.19135344409381239,0.13754322209727735
"(2, 3, 15)",0.9486711205309106,0.02413499777026188,0.11945358307391317,0.28093592911702836,0.18579606927324804
"(2, 3, 16)",0.8970305117644204,0.01995142334415179,0.1025695251135274,0.3468273054521185,0.17178295597995671
"(2, 3, 17)",0.8573180347764052,0.008779432351555065,0.09152997323695061,0.4665090107650602,0.0827566945734308
"(2, 3, 18)",0.8492831139691484,0.00010542493009948507,0.10196186950171199,0.18667522999696065,0.0010126490554685156
"(2, 3, 19)",0.8777917764085085,0.01526315378814167,0.099560834149583,0.3249900122621607,0.13724037090415128
"(2, 4, 5)",0.46347877942273086,0.009517776812221952,0.0244300297201616,0.6931619794434899,0.306970347686646
"(2, 4, 6)",0.48227151821018244,0.008029822900233848,0.028696892799448266,0.412186099879862,0.23919018626034053
"(2, 4, 7)",0.39168561819149406,0.00402216630170358,0.018712983290596154,0.478857936460976,0.1816374476985802
"(2, 4, 8)",0.8633636937001632,0.013291514960540478,0.09265377107292402,0.4407116087124787,0.12353998371554538
"(2, 4, 9)",0.810189226725609,0.0017005794335545749,0.08220965176927786,0.4595732404979921,0.017949180017680855
"(2, 4, 10)",0.4838255943366576,0.007241005761988784,0.029500732682353446,0.3659648501750314,0.21430970288653534
"(2, 4, 11)",0.5670274651991061,0.013321361618579719,0.03721711600790118,0.6024692100530591,0.28705230966843237
"(2, 4, 12)",0.8638260629576597,0.014097572960924919,0.09262120649461648,0.44176485792469283,0.13089177680711325
"(2, 4, 13)",0.45989393886286345,0.00028832038467855757,0.029804020997805054,0.19095564421597058,0.00944453533340088
"(2, 4, 14)",0.4884544655890567,0.007610054455781482,0.029832958231429757,0.38162001771769805,0.22098368654112308
"(2, 4, 15)",0.8405633149876741,0.016155043319162402,0.08693624287132524,0.45978394279396984,0.1584119286766703
"(2, 4, 16)",0.4753885764807154,0.010300823139902058,0.025496712078800447,0.7631872064035508,0.31578759543580065
"(2, 4, 17)",0.3997553779675319,0.0009505900325070659,0.024704971452595554,0.07858027007976215,0.04121214741976334
"(2, 4, 18)",0.6958259015528333,0.005123613267525386,0.060309009972872085,0.4759010731774277,0.07331549621665975
"(2, 4, 19)",0.631448659376381,0.0020932915828363718,0.05030076167762379,0.4131763336142483,0.03637259231040145
"(2, 5, 6)",0.42174886933308603,0.0031317389967810035,0.022225186423097808,0.41902520232402846,0.12198272332993107
"(2, 5, 7)",0.31153527816457544,0.003833861554539006,0.011523730216037401,0.5121295125473746,0.2736796956936702
"(2, 5, 8)",0.8725803308180746,0.014710341477887561,0.09939756252244195,0.3054845310588665,0.13385436394310637
"(2, 5, 9)",0.8704903323966037,0.019970819832224054,0.09796153881949202,0.31855869708284723,0.1825948851444555
"(2, 5, 10)",0.5662097977239358,0.013471054646446767,0.03740657378299212,0.5883208917441181,0.29111692569065384
"(2, 5, 11)",0.4851749484841394,0.004080729645840645,0.029060979698173735,0.49834203385411546,0.12010517073911026
"(2, 5, 12)",0.8685319053712189,0.014150004108205085,0.09846597743694896,0.30621460336765216,0.12995878158766777
"(2, 5, 13)",0.33439152194097965,0.002118025148540629,0.014882683525817822,0.27183454002935054,0.13123244348018537
"(2, 5, 14)",0.31016405842596345,0.004077863721517316,0.011050151538867035,0.6474634673276162,0.2936773044448972
"(2, 5, 15)",0.8294755000820584,0.011877203616012117,0.08930557773675826,0.3187047479034005,0.11959904026342613
"(2, 5, 16)",0.2966370131761249,0.0006180865937146689,0.012914660687198539,0.138307450765584,0.04866528413273383
"(2, 5, 17)",0.491040001877454,0.010519893001524344,0.027587167723932264,0.6511429868084363,0.3022721922616616
"(2, 5, 18)",0.7409537021669237,0.015274934777972982,0.06899710672378115,0.3734822793167539,0.19276040876055975
"(2, 5, 19)",0.710889670018378,0.01696135592211682,0.0623709688298935,0.40930253787751103,0.23252881547288673
"(2, 6, 7)",0.37497709266133206,0.004557955625712916,0.016880350430830873,0.502482909276998,0.22458525340096722
"(2, 6, 8)",0.9717836584447659,0.016784065832736283,0.1334053583156117,0.18668003248338444,0.12313417632878236
"(2, 6, 9)",0.9140793312019017,0.017408258317389912,0.11670592668682508,0.20451045805939308,0.14434713327362672
"(2, 6, 10)",0.5132534784199648,0.008982480326689336,0.032865390995561725,0.39661408226076866,0.23623981326781812
"(2, 6, 11)",0.6251949352186236,0.00782604651280671,0.051533675551933306,0.2871796956532164,0.1387177836344947
"(2, 6, 12)",0.9714270500284699,0.016576554498059292,0.13332315090522273,0.18641832564532326,0.12170109882002222
"(2, 6, 13)",0.22212331837023666,0.0018817746398810827,0.005941016880886731,0.4783661078780288,0.2642408296391635
"(2, 6, 14)",0.33847103097359604,0.0009363341213077039,0.014280847610351111,0.49563174407318195,0.05662503195928117
"(2, 6, 15)",0.9439008378883527,0.015336062572560547,0.12541220361395905,0.19095509823930204,0.1192564143268825
"(2, 6, 16)",0.45566270075658766,0.003910851887482247,0.02613996270215469,0.38952001900994015,0.1304983520549714
"(2, 6, 17)",0.5012429901571308,0.00856249095400577,0.031224470355039044,0.3989417148348571,0.23611529478185278
"(2, 6, 18)",0.8056041814759851,0.014572819187772021,0.08882305313740843,0.2312810680215695,0.15556818025311722
"(2, 6, 19)",0.7273136670418954,0.013620937313255145,0.07096104073944265,0.2654104770947308,0.17839559064696262
"(2, 7, 8)",0.8445970854347203,0.0008625555875163534,0.09513842412531667,0.2758676313935433,0.008377386540838127
"(2, 7, 9)",0.818792525463188,0.007754560113349651,0.0886560670286077,0.2876742495583972,0.08013644026525017
"(2, 7, 10)",0.4885979898460815,0.00860955633559344,0.028279797003924505,0.5344145855592918,0.24986074986800133
"(2, 7, 11)",0.48322928088019523,0.0036414893498253878,0.028908869374362878,0.4900106530976238,0.10804214021073147
"(2, 7, 12)",0.8424968126698386,0.0003010710129398471,0.09463278451351287,0.2765269227752463,0.0029386849538371156
"(2, 7, 13)",0.31924938278177983,0.0007789286391851288,0.01357786387910866,0.2763457953130332,0.05294904824558588
"(2, 7, 14)",0.330877732466976,0.004788696157601444,0.01255744570476008,0.6381348750391569,0.3030419968078855
"(2, 7, 15)",0.8097935117446509,0.0014881743530973214,0.08688453370430668,0.2878061406685279,0.015722653696335204
"(2, 7, 16)",0.3321381625959695,0.0038880805336685806,0.013311516010530499,0.4642705823830319,0.24418462370442792
"(2, 7, 17)",0.4189709243263212,0.004828563499093707,0.021236177626152056,0.526946546762199,0.19057713593462067
"(2, 7, 18)",0.6949460616539573,0.004391267501074577,0.0623937537171584,0.3372729591428004,0.06299532432706641
"(2, 7, 19)",0.6480312281826491,0.008010986793166374,0.05323836220587774,0.36962042318888066,0.13216448408351977
"(2, 8, 9)",0.9519470615458853,0.025260767418675775,0.11927454092410178,0.29550975885765357,0.19312636380784193
"(2, 8, 10)",0.9338754960024804,0.030003686512485594,0.10401323915512407,0.5162052811579495,0.23835116429298014
"(2, 8, 11)",0.8675503941481503,0.014890315461078257,0.09263167330802413,0.49161107232872203,0.13706769025399337
"(2, 8, 12)",0.8531632769635729,0.0020283225116114146,0.11861097686275314,0.0229055986728469,0.01930604535363953
"(2, 8, 13)",0.9308095963274705,0.0025121908305590222,0.13204329103056925,0.09448042729379677,0.020088686470648643
"(2, 8, 14)",0.9244929641979795,0.017456543649784374,0.12020059903586905,0.19779007369432458,0.141504957981332
"(2, 8, 15)",0.871201433789071,0.008382227891800037,0.114686314685833,0.10472172712330854,0.07651435467395823
"(2, 8, 16)",0.8714629401001062,0.015057436364759673,0.0970502259582616,0.3487916676265023,0.13736427842289944
"(2, 8, 17)",0.8718157754555635,0.016160162423560123,0.09359117718468205,0.4691512267623315,0.14730479824833606
"(2, 8, 18)",0.8719610179402997,0.013412472878419214,0.10282107369998672,0.24710373770973287,0.12221804600727704
"(2, 8, 19)",0.9224106034940976,0.02692174391577895,0.10394744713324655,0.43816394868436453,0.21921750679273458
"(2, 9, 10)",0.8455930059991085,0.01760047784916528,0.08702250649199636,0.5382979007905101,0.17053845071242182
"(2, 9, 11)",0.8910546463876101,0.027222629087313065,0.09406021210745868,0.5870775415592535,0.23754287377770525
"(2, 9, 12)",0.9598897096913337,0.02705220859691812,0.11976264523731289,0.3174611694377146,0.2034139224335708
"(2, 9, 13)",0.897628110892555,0.0002265365632701864,0.1224384064679394,0.09781743666153152,0.0019478972147729205
"(2, 9, 14)",0.9146015719882203,0.016696520706748708,0.11751726415744954,0.1959723392690548,0.13828743208331012
"(2, 9, 15)",0.969800021960605,0.031775417440223996,0.11780535794406113,0.39550358644204836,0.23407094265641726
"(2, 9, 16)",0.8731694266854153,0.02150342267307085,0.09622463800953183,0.363719298019189,0.19540297365089815
"(2, 9, 17)",0.8116443977089337,0.0038742215417095164,0.08224256673096114,0.4892300209578483,0.04074492095634114
"(2, 9, 18)",0.8237241440775864,0.008021465414632957,0.09621138964474463,0.18135030692942977,0.08190506184395116
"(2, 9, 19)",0.8190210655621651,0.007422834501935972,0.0910231329221039,0.24438097184610866,0.07666554937652635
"(2, 10, 11)",0.6771123580533845,0.0219590542340974,0.0510165223947963,0.9169110767903219,0.33182780141644075
"(2, 10, 12)",0.9366758390997509,0.03071824889223405,0.10448033666789808,0.5174389514197989,0.24257075363222763
"(2, 10, 13)",0.5202997982528186,0.0020194434416268016,0.038741266229375786,0.16987569178481576,0.05168267669833003
"(2, 10, 14)",0.5736904670876796,0.007668558127821554,0.04286038829620793,0.3068135553570717,0.16142807424165417
"(2, 10, 15)",0.921816495502529,0.03190118629364312,0.1002630706307896,0.5385446962816786,0.26009889143905107
"(2, 10, 16)",0.5817615890061326,0.015049577525663844,0.0386933336376989,0.6756840357078375,0.3080738530897213
"(2, 10, 17)",0.48391743752495464,0.006657978729223769,0.030452205607355096,0.3112925917397292,0.19697924950286894
"(2, 10, 18)",0.7544559597870907,0.018872722968743903,0.06777244303393623,0.5533621202975549,0.2297139641818803
"(2, 10, 19)",0.6569073679148183,0.009941232340976247,0.054050721493538595,0.392809902931456,0.1596072359974157
"(2, 11, 12)",0.8624138572486626,0.013760454809736783,0.09178278725134034,0.48298206737615407,0.12818049808364787
"(2, 11, 13)",0.5572024811353404,0.002840833727575673,0.044794408589595,0.15930347546784165,0.06339286077558266
"(2, 11, 14)",0.5368275974081531,0.008970295666121746,0.036655078653010036,0.3513251725024654,0.2156540945650298
"(2, 11, 15)",0.8209015182911443,0.009697239387409783,0.08405456045089174,0.44090417621168204,0.09969803936129501
"(2, 11, 16)",0.4831584241683702,0.00355136708960077,0.029278899582366864,0.41293480504585295,0.10539914119255159
"(2, 11, 17)",0.5894171758404593,0.015131516805881318,0.03978207209247849,0.6461388700625617,0.30175710796943944
"(2, 11, 18)",0.7580759826734339,0.019182510046730324,0.06880403411859146,0.5066537463254182,0.23126003013466362
"(2, 11, 19)",0.760145752778204,0.02463710984463434,0.06626429969654528,0.6577228144351779,0.29540417701850663
"(2, 12, 13)",0.9285398718849096,0.0027085400241620363,0.13136952500791585,0.0947379373347967,0.021764804059496795
"(2, 12, 14)",0.920596580358783,0.01735387227610479,0.119113675249054,0.1982627688427708,0.1418659925032823
"(2, 12, 15)",0.8612252357597339,0.006425259384876283,0.11416566650641784,0.08367908328320825,0.060017484518489705
"(2, 12, 16)",0.8672399841654801,0.014398653341026696,0.09612322054838668,0.34962523892776143,0.13263676131654809
"(2, 12, 17)",0.8728477726005702,0.016995125562052796,0.09365129089785594,0.4702724433362273,0.15454963376967068
"(2, 12, 18)",0.8762330407058952,0.015007744091885137,0.10291449582324444,0.2602256544515632,0.13542435741333686
"(2, 12, 19)",0.9273731026825088,0.028234958901324242,0.10441253178606034,0.45338161994740206,0.2274567280067291
"(2, 13, 14)",0.21646331069713454,0.0018170228507308466,0.005610479663875135,0.4930203959330852,0.2686658176899705
"(2, 13, 15)",0.8945421372859088,0.0032352458686291177,0.12152331236987543,0.09845369245076886,0.02801085106970842
"(2, 13, 16)",0.37231598766822493,0.0022735556762299835,0.018809576057012653,0.24236358194873217,0.11363257316119946
"(2, 13, 17)",0.4837314524572641,0.0005302155420684523,0.033201517417608205,0.18161140602804685,0.015698726377107453
"(2, 13, 18)",0.7783918270501595,0.0006774551250887002,0.09087412558071578,0.11282236461114038,0.0077464837961554065
"(2, 13, 19)",0.7177083169852125,0.0009796351673047703,0.07662733340136757,0.12240346090782543,0.013176165098169369
"(2, 14, 15)",0.8816206866177375,0.016418144116423096,0.10850820208155969,0.2063496811313095,0.14634609487212388
"(2, 14, 16)",0.34843346886485616,0.0049075563066944255,0.014168222761433827,0.5670722441286206,0.28005683772167966
"(2, 14, 17)",0.5152305350694422,0.008004031141513358,0.033598058580646434,0.35749675312902596,0.20889411317346257
"(2, 14, 18)",0.7877400605985145,0.014408457441396601,0.08501038469377548,0.23273372637966996,0.16086895568500584
"(2, 14, 19)",0.7459355619893324,0.01266479418304979,0.07563013887152373,0.24049377344794037,0.15769434892818734
"(2, 15, 16)",0.8277547383934668,0.011805252462361672,0.08717822446870435,0.3638860537926562,0.1193692724420685
"(2, 15, 17)",0.8517162062902724,0.019042228253480786,0.08833187360938581,0.4894543201110483,0.1818647639740152
"(2, 15, 18)",0.8712009454409068,0.019533241709208744,0.09925184599653486,0.29919572084853696,0.17830284250410586
"(2, 15, 19)",0.9225919777097229,0.03140164934806745,0.10140630620299909,0.5008503853801827,0.2555958102136623
"(2, 16, 17)",0.502742054244509,0.011447116943812022,0.02856592576804703,0.7434525324244704,0.31378075781834336
"(2, 16, 18)",0.7427423452153753,0.016198905268656912,0.06783971462602008,0.4264291438270415,0.20343698701074867
"(2, 16, 19)",0.7172284909463171,0.018492739061156102,0.06197783708235389,0.46732747565063043,0.24906161182477032
"(2, 17, 18)",0.7007766700426729,0.007188660277769359,0.06109010540780227,0.45546565648938914,0.10141666119591003
"(2, 17, 19)",0.6303995037508682,0.0006196728197584572,0.050761940847276685,0.3717424993255347,0.010803173250106404
"(2, 18, 19)",0.7425215119300299,0.01249013535222108,0.07510809921136352,0.23742952395284997,0.15695302225032254
"(3, 4, 5)",0.733612368601839,0.015535085442091184,0.06608197521884152,0.4332319368083771,0.19998663600350233
"(3, 4, 6)",0.9036541350717617,0.0036499027797235965,0.10216720584250374,0.46478676100633226,0.030966878830539644
"(3, 4, 7)",0.6438406750421726,0.0076551259723898115,0.05473664395017565,0.28556254269220105,0.12794288528515424
"(3, 4, 8)",0.5765673780692562,0.009569459982913397,0.0433831324455394,0.30924879616939205,0.19943800271328885
"(3, 4, 9)",0.5128748213332782,0.005196818269679412,0.03651156378872959,0.21023092542187055,0.13687854855109072
"(3, 4, 10)",0.5823132233077228,0.009662214956562831,0.04426214719674009,0.30695698137318156,0.19741675508543147
"(3, 4, 11)",0.6277079415883021,0.01657141120369814,0.045958981316074454,0.5901610781871943,0.2913834400330612
"(3, 4, 12)",0.587571044221699,0.010723934416521187,0.04416522667743128,0.34465030707633243,0.2152058125920772
"(3, 4, 13)",0.9409671171620398,0.007351385230366922,0.11037808998054206,0.49083840795579714,0.05752291768249286
"(3, 4, 14)",0.8979769207186516,0.016347692239140888,0.09909235291475,0.5014240218272967,0.14045807826594983
"(3, 4, 15)",0.6117131083953485,0.01422342659414054,0.04516452590260825,0.4776848924126393,0.26334754873564764
"(3, 4, 16)",0.7098112859263774,0.015894072347290795,0.06158685764337319,0.4368375795218421,0.21855965859500406
"(3, 4, 17)",0.49282218789201593,0.001585370176006939,0.038053845044295494,0.06414559775409556,0.04522419007518274
"(3, 4, 18)",0.4863098616820021,0.0012252838056151598,0.030730331413748056,0.3266479957571571,0.03589476869984423
"(3, 4, 19)",0.5108921015883909,0.0069263900622642365,0.03163070325833206,0.5365629817539275,0.18385235068033684
"(3, 5, 6)",1.0000916564654863,0.033600848937489575,0.12117244195297029,0.4572007631818946,0.23275084195437135
"(3, 5, 7)",0.7206505052860748,0.009541708425680737,0.07302433336243391,0.19285445664620648,0.1272909034896735
"(3, 5, 8)",0.7427441854579883,0.012518454167028301,0.07560386638187434,0.23024064231107563,0.1572145732027329
"(3, 5, 9)",0.7301360972750938,0.008578281258213919,0.07774039332576077,0.14894185929506715,0.11148418413518307
"(3, 5, 10)",0.8216575969658219,0.02848502832641798,0.07764493078419576,0.6400819859516366,0.29231797686279415
"(3, 5, 11)",0.7028155951441564,0.008920640213805368,0.06327978749316401,0.3458465092165652,0.12512205340091204
"(3, 5, 12)",0.7492370569060791,0.013918649231338056,0.07548694010658079,0.2580757806372681,0.17178261531385877
"(3, 5, 13)",0.9724248705109768,0.0201078225571654,0.12093369499537185,0.3447993194206321,0.147324015419414
"(3, 5, 14)",0.8766466838263792,0.00517297928090808,0.10578648870900428,0.22375137126438246,0.04663502018160576
"(3, 5, 15)",0.7575854637605536,0.01720281127500193,0.0730108032548583,0.3482737616454595,0.20766187814701237
"(3, 5, 16)",0.6880198928926078,0.001760119826594386,0.07448174873858832,0.059466493427352406,0.02576088999761328
"(3, 5, 17)",0.7410669820727589,0.01706892946130279,0.06641298380244921,0.4786360843375638,0.21533368600084793
"(3, 5, 18)",0.6883978325669133,0.0034290304031996057,0.06489537065147412,0.23141961500406785,0.050131761620583595
"(3, 5, 19)",0.7472932825012089,0.01711118797729692,0.06917785289741879,0.40288721497276864,0.2122846657459521
"(3, 6, 7)",0.9353413474653027,0.01879906232833792,0.11019932112160295,0.3812639967609013,0.14887320574673518
"(3, 6, 8)",0.9931965407671508,0.01775663479067504,0.14143002971941962,0.17030548294356873,0.12471275826226753
"(3, 6, 9)",0.9249741237628629,0.009224771473557304,0.1283031487374694,0.11306095157313124,0.07469939215091738
"(3, 6, 10)",0.9199503053443222,0.014205975365283504,0.10492211554114093,0.46280297652366387,0.11629550800542407
"(3, 6, 11)",0.9940846095611118,0.0337464519894286,0.11757085089129915,0.5358794129414572,0.236593079738938
"(3, 6, 12)",1.0033812292458013,0.019924678559344256,0.14216248111923008,0.1906270937934265,0.13711343089373118
