triad,perimeter,area,polar_moment,side_ratio,normal_coefficient
"(1, 6, 19)",0.4934663711151268,0.0013899169012808812,0.038753141297140165,0.047879119655721294,0.039545250546917585
"(1, 7, 8)",0.5370668829116139,0.0031353141519342483,0.0364842856031162,0.3935184981704096,0.0753086625400962
"(1, 7, 9)",0.5450990849101054,0.002152393908156032,0.04659286142350367,0.06355905627920015,0.050187026706918256
"(1, 7, 10)",0.5346598038498513,0.0021374530201090196,0.03578470695332605,0.44955140026718915,0.05180386073965925
"(1, 7, 11)",0.5534604244707866,0.006906129118137489,0.03813631530647366,0.41304872573534457,0.15620040973585672
"(1, 7, 12)",0.6701076784201021,0.0032510932879694122,0.062335724257680976,0.2113120279091255,0.050160385034726154
"(1, 7, 13)",0.8025623359278176,0.006070439379602981,0.08293846658869544,0.34488635795165046,0.06529549162896144
"(1, 7, 14)",0.5406319317886852,0.0043452246315461625,0.03625469002717417,0.4768435053707617,0.10299815967529817
"(1, 7, 15)",0.5404635075332466,0.003822184437775196,0.03869859832751188,0.2833766233937444,0.09065661682127127
"(1, 7, 16)",0.5328706517350236,0.0005804498464413396,0.03682724181108099,0.3319505859718622,0.014162558466169935
"(1, 7, 17)",0.5333441635523977,0.0011196745651573508,0.03747152198474304,0.2985233593635811,0.02727076604667223
"(1, 7, 18)",0.5335854189524678,0.0007979689348106885,0.04374009028779606,0.08552199647060321,0.0194177406649796
"(1, 7, 19)",0.5753744458762656,0.007931025298618355,0.0445550208436482,0.25523654434705056,0.16597734550981222
"(1, 8, 9)",0.5259796264233148,0.0022506302027648726,0.034975166315230816,0.40034231128999476,0.056362067638330175
"(1, 8, 10)",0.29955001096339606,0.0009189121768248421,0.011729804706759175,0.3107721222325464,0.0709505792745966
"(1, 8, 11)",0.24360438358760717,0.0015060960378690353,0.00797265133030413,0.26151500533979005,0.1758340934364948
"(1, 8, 12)",0.6684217093911939,0.002666342284158277,0.058373309758793,0.31446070221327815,0.04134618325910811
"(1, 8, 13)",0.7982908640332609,0.0023346187352221385,0.08561355089623582,0.26289276070408396,0.025381323645756605
"(1, 8, 14)",0.29165663166847544,0.003111118112974812,0.0102325162163852,0.47107803325768716,0.25339229579106176
"(1, 8, 15)",0.21303121302834424,0.0006439294410553395,0.005918350727278925,0.3123282937713221,0.09830427848076058
"(1, 8, 16)",0.3637881457369154,0.0023183915825459246,0.0164153691037473,0.4540927095928747,0.12136971261745963
"(1, 8, 17)",0.2119203165655628,0.0005013630507653723,0.006023314857589808,0.2632391817542798,0.07734420057430137
"(1, 8, 18)",0.49454109126950485,0.0031826103286740986,0.030615780218822754,0.4287789971944185,0.09015697278533592
"(1, 8, 19)",0.5013428242990178,0.0057905809906974234,0.031087396768371304,0.43485443263585355,0.15961479792813205
"(1, 9, 10)",0.5240000349648306,0.0009034996862348126,0.034509371643493526,0.43397246257137284,0.022797435352526214
"(1, 9, 11)",0.5399514099385317,0.005991378791465793,0.036304962761074734,0.42021120304404835,0.14237640975812602
"(1, 9, 12)",0.6667182419354964,0.0005032956124844772,0.06159089390353491,0.21476388690112527,0.007844388372180388
"(1, 9, 13)",0.7984607197138835,0.002754841987014315,0.08217942030960845,0.34598590119420364,0.029937132564909864
"(1, 9, 14)",0.5357311447756753,0.005254926514241708,0.035420014579359754,0.4851122169639049,0.1268508775907929
"(1, 9, 15)",0.5292098298333939,0.0031857456887510118,0.03702530109261587,0.2882905197658041,0.07880901834462911
"(1, 9, 16)",0.5256750022955904,0.0020082420993439353,0.03587375925153676,0.32756356697410627,0.05035029683300374
"(1, 9, 17)",0.523741128561217,0.00045955287015814975,0.036047970823812066,0.3036999079263521,0.011607073702923836
"(1, 9, 18)",0.5341529408869707,0.002757670730919142,0.04302705160678229,0.1065131517206455,0.06696251870483114
"(1, 9, 19)",0.5834909679931288,0.00966838245102902,0.044382742252680865,0.3080039846414652,0.19674611451010635
"(1, 10, 11)",0.32062359449201777,0.00305083803490552,0.012674818357074933,0.4176051372667252,0.2056121685346835
"(1, 10, 12)",0.6668006002566691,0.0008648932853943733,0.05578905136188432,0.4457137758312163,0.013476936433475547
"(1, 10, 13)",0.7974065829358672,0.00018756104482473522,0.08120146683995152,0.37262183855532305,0.002043636396751544
"(1, 10, 14)",0.3302720555276094,0.003394475996893369,0.013731582860186822,0.36817486615398315,0.21560046934472185
"(1, 10, 15)",0.3029498335275339,0.0015592124149495486,0.011331574920098534,0.508053200674798,0.11770216910664753
"(1, 10, 16)",0.36323759954266577,0.0017506492988758346,0.018376129052653338,0.2053568241022353,0.09192596104447
"(1, 10, 17)",0.2971297935310986,1.3637349545654945e-05,0.01105399243984471,0.46479396711114956,0.0010701833467997453
"(1, 10, 18)",0.4921792892270066,0.0024035688497533823,0.030553754676878785,0.4056567319737241,0.06874332210173487
"(1, 10, 19)",0.5040079399645068,0.006272102122916957,0.03108628155309926,0.4746479002510665,0.17106414189919517
"(1, 11, 12)",0.6803243586555552,0.007434841192203729,0.05978951659403352,0.3300673105506454,0.1112910585618175
"(1, 11, 13)",0.8078414153639267,0.008058472580562321,0.0868469394003275,0.27594006461888326,0.08555021842809737
"(1, 11, 14)",0.32533871352292076,0.004765537698842701,0.012011411033662857,0.6953138991911805,0.31193279607552
"(1, 11, 15)",0.22123385943322113,0.00041766691035785217,0.0063593592045842065,0.3248349459585578,0.059121779447563666
"(1, 11, 16)",0.38672563291023265,0.0048278729556398585,0.01784895926949149,0.5536750096143381,0.22365084023887832
"(1, 11, 17)",0.23654641204458376,0.0016422007940603911,0.006878893738439024,0.4273471759688867,0.20333593937696587
"(1, 11, 18)",0.5127658055424866,0.006626991428805346,0.0323060751546497,0.4500591947688797,0.1746219829468463
"(1, 11, 19)",0.5272733881231095,0.008945073078242802,0.033751882852083845,0.4564361525968835,0.22291167035537227
"(1, 12, 13)",0.7991103581812402,0.002741609128993879,0.09152162129934216,0.1682737354728932,0.02974490841365412
"(1, 12, 14)",0.6776241024025708,0.006921281355822862,0.058150074357634765,0.3810457303580096,0.1044309990372492
"(1, 12, 15)",0.6714462918061437,0.00391818046700485,0.06192759603290601,0.22644631039589885,0.060211922578902136
"(1, 12, 16)",0.6684532566982817,0.0028976315743973616,0.05582690839692753,0.47112780817482547,0.04492847700219363
"(1, 12, 17)",0.6666926755323668,0.00043231954525519995,0.06062299563723987,0.23855006981625365,0.006738668951719915
"(1, 12, 18)",0.6709170036271949,0.00397874687689879,0.059844695460979376,0.27945385013683277,0.06123917509023374
"(1, 12, 19)",0.7040590528422187,0.012749136184032728,0.062007624169184775,0.38913069189311045,0.17818994951514922
"(1, 13, 14)",0.810018652662777,0.009259134917387894,0.08530832422657385,0.3185586094009913,0.09776895914476319
"(1, 13, 15)",0.800893466677723,0.0040928204998711285,0.09046712236106828,0.18931171771935973,0.04420728210106917
"(1, 13, 16)",0.8004870666636116,0.004920969286879036,0.08023920316462001,0.4466984235687715,0.05320624797440569
"(1, 13, 17)",0.7974055429784888,0.0001369817405413717,0.08905598478843797,0.19943059968622948,0.0014925359426701005
"(1, 13, 18)",0.8033876994374901,0.006756195796641484,0.08146475658969324,0.40189393079198543,0.07252245374526464
"(1, 13, 19)",0.8333008035858225,0.017117037887663236,0.08484258510595774,0.4854863661028739,0.17078338978500138
"(1, 14, 15)",0.283503494302461,0.002900267318230809,0.009463978211244253,0.5942759421110488,0.2500010399154239
"(1, 14, 16)",0.3672137985146383,0.0026370831688460844,0.017235921914422175,0.34871106987730777,0.1354897562855961
"(1, 14, 17)",0.26645421975730205,0.0018058716362881998,0.008681854131828525,0.47186545311255673,0.17622287840916717
"(1, 14, 18)",0.4959737531084851,0.0036189614935674646,0.030463776016860924,0.5093564159608704,0.101926518974422
"(1, 14, 19)",0.48208587769315103,0.00015533329904052293,0.02907832795036209,0.4731252929046004,0.004630590388982651
"(1, 15, 16)",0.36675006623705264,0.002707081673796626,0.016741425830406855,0.4238020725636482,0.13943813827351456
"(1, 15, 17)",0.17729658493741468,0.0008411576446301387,0.0041722945878879675,0.2805153967984235,0.1853946827915177
"(1, 15, 18)",0.49791222698015025,0.003715955535875406,0.03237704481468006,0.30876806292977127,0.10384498909822387
"(1, 15, 19)",0.5025358600579586,0.005430284506030112,0.032799750050820524,0.31314304501840234,0.14897352265248445
"(1, 16, 17)",0.3574103852414637,0.0009207562792706821,0.01600043106534388,0.44645467537793115,0.049937980192860006
"(1, 16, 18)",0.48890260757628246,8.480123228141179e-07,0.0319594459184354,0.2714333363241611,2.4579784713303644e-05
"(1, 16, 19)",0.4974203327592499,0.004792527867470371,0.03198207447844728,0.32478644581920707,0.13419557581742625
"(1, 17, 18)",0.4899008193720851,0.0012641667735116538,0.031204552028220294,0.32527199423188446,0.03649292364905145
"(1, 17, 19)",0.4893317198116743,0.003336153503382509,0.030969417260749386,0.3298808230569741,0.09652946657402083
"(1, 18, 19)",0.5401287314292729,0.00657690371299959,0.040280162943213293,0.22352673122775887,0.15618795664779192
"(2, 3, 4)",0.5730981646542818,0.012097636607437576,0.03884312184648204,0.5341139883810546,0.25518968646462287
"(2, 3, 5)",0.6141361298914886,0.01352740415873378,0.04453767121820745,0.5623384604150103,0.24848821056548046
"(2, 3, 6)",0.6962096759456629,0.015619628198029829,0.05780678937347979,0.5738175505729336,0.22326014422628673
"(2, 3, 7)",0.37980504830541534,0.0027436914075216557,0.018765025033778304,0.3125075200538893,0.13177542204976267
"(2, 3, 8)",0.5117074944750152,0.009518555448735484,0.03154449430592618,0.46717978027658563,0.251853567751009
"(2, 3, 9)",0.3726811995033297,0.00178014680192015,0.01778010421304496,0.35545448382004363,0.08879764904955673
"(2, 3, 10)",0.4496107313801193,0.00771200518919836,0.024362597063673216,0.47976637395587785,0.2643106086714826
"(2, 3, 11)",0.5071569472642471,0.007636537160974142,0.032134719445330126,0.38418150785590394,0.20569907091169906
"(2, 3, 12)",0.3908505946526428,0.0025528495025164966,0.022106760579136683,0.15767414619108558,0.11577752926044167
"(2, 3, 13)",0.5021638791229478,0.007478030632115859,0.03159116038211095,0.3781497801816014,0.20545509588587582
"(2, 3, 14)",0.5296855294191496,0.01270590803659978,0.031818382799507175,0.7008350164512139,0.3137546054240165
"(2, 3, 15)",0.5653096345816148,0.010812583352267719,0.038369073260710415,0.48905884848110875,0.23441063570466555
"(2, 3, 16)",0.4353581006918437,0.007678186326745832,0.022090235007949433,0.5729403496049883,0.2806635448069298
"(2, 3, 17)",0.5603178927684944,0.011869607207322832,0.03704662644743459,0.5354567501306601,0.2619316530816408
"(2, 3, 18)",0.39269119519573487,0.004344033451982317,0.0189609344377976,0.4316027042352788,0.19516927647482538
"(2, 3, 19)",0.4623375025617257,0.00897165084001075,0.02491723724178874,0.577506845317531,0.2907868323576807
"(2, 4, 5)",0.3124270340833797,0.0007900355212355978,0.014263620791231084,0.143564006851586,0.056075095894465
"(2, 4, 6)",0.8849041909672042,0.01511741499768737,0.1016679700572325,0.3159643753692819,0.133753652402441
"(2, 4, 7)",0.3738125687872038,0.002746170447538044,0.01811900877889755,0.31815443600662796,0.13615710493979094
"(2, 4, 8)",0.6878326091187902,0.0113111655081049,0.058839312755992856,0.41147684689277936,0.16563894411644084
"(2, 4, 9)",0.37919291336561134,0.0037917323328756423,0.018140634447566438,0.36700534926477363,0.18269971333752805
"(2, 4, 10)",0.5988817086324865,0.008886291781075912,0.04389669401014118,0.4730400868225384,0.1716560403212655
"(2, 4, 11)",0.698789848479098,0.012975888107081158,0.06056502254835273,0.41040886586390185,0.1841045560327842
"(2, 4, 12)",0.2760685831406492,0.0010180541750820392,0.010546778082235569,0.21436033633697243,0.0925459750238412
"(2, 4, 13)",0.2728850044946233,0.0007664537406260547,0.009491787381027548,0.3705934126669922,0.07130947262751909
"(2, 4, 14)",0.6636521296283072,0.007538395437743342,0.05509252842468942,0.41663804230548707,0.11858193948506078
"(2, 4, 15)",0.7514703835145182,0.01302379402245411,0.07116940975979777,0.37613879287843793,0.15978440856559548
"(2, 4, 16)",0.5444895811587402,0.0064892744808168305,0.03630523222328394,0.5143329483681639,0.15164832404005624
"(2, 4, 17)",0.7352545882764545,0.011579448300577767,0.06808856943474938,0.38168222037367694,0.14839969215455479
"(2, 4, 18)",0.4179746185118691,0.0034289229632550066,0.021965904269704566,0.3912931144015696,0.1359810926676859
"(2, 4, 19)",0.482677577911643,0.0011990151340884327,0.029229908254051074,0.4413374502487282,0.0356558696994315
"(2, 5, 6)",0.9264761838579845,0.015884038150554558,0.11005388984220622,0.3433150843622051,0.12820737866366416
"(2, 5, 7)",0.41433593171698463,0.0028915518788075367,0.02269298666025052,0.28481159980685933,0.11669343187561712
"(2, 5, 8)",0.729400498856501,0.012026374666409271,0.065750451927512,0.440537052532605,0.156611351106575
"(2, 5, 9)",0.4202288628133386,0.004123608448558191,0.022747205957814792,0.3272149541087511,0.16178054103242007
"(2, 5, 10)",0.6403934732265215,0.009432892229997245,0.05016188722777051,0.5017930311243651,0.1593572025689143
"(2, 5, 11)",0.7403156220339129,0.014010748762479989,0.06747895844371504,0.4395183293113436,0.17711206080616654
"(2, 5, 12)",0.31603819331182403,0.0013050873142834377,0.014094594423492741,0.18755948851368232,0.09052760819059924
"(2, 5, 13)",0.3098556020477165,0.000368685209755794,0.01205676149992841,0.4380927383098781,0.026604654882652196
"(2, 5, 14)",0.7047961140701703,0.0075995672625610204,0.06184520372977323,0.44625398670912525,0.10599429244265984
"(2, 5, 15)",0.7930414182789953,0.01385690494242189,0.07853932001383895,0.4048987689766524,0.15264940530310048
"(2, 5, 16)",0.5857295741103133,0.0067547903209402614,0.04217916479049878,0.5110720076543592,0.1364074800395296
"(2, 5, 17)",0.776800800369463,0.012172829335082114,0.07537478055143118,0.41054141818041257,0.1397631959745103
"(2, 5, 18)",0.4586458570560181,0.0035504857200128505,0.026875830758923615,0.3541176977040254,0.11693740154336205
"(2, 5, 19)",0.5219480044267677,0.0007548283817606868,0.0344334084646125,0.40763516007442147,0.019196159823435564
"(2, 6, 7)",0.6417271982741024,0.00011710053557044365,0.05853477536005569,0.1793222996929447,0.001970056163020743
"(2, 6, 8)",0.6438028737959861,0.002709640559528113,0.05424604623419684,0.31060843207465416,0.0452925196329556
"(2, 6, 9)",0.6444124705287346,0.002671119356045647,0.05795128955486912,0.2039660212457839,0.04456419241492464
"(2, 6, 10)",0.6425456789793795,0.0018363083212903039,0.05174164342628098,0.45042015968020316,0.030814718605779737
"(2, 6, 11)",0.6564983452534812,0.007210817219497752,0.05595822861976833,0.31869509743866015,0.11591451818017877
"(2, 6, 12)",0.6793258727653425,0.004504525538724838,0.07077390143492825,0.08812140853640288,0.0676259472448643
"(2, 6, 13)",0.8024708623774259,0.008355083992968027,0.08869077977148268,0.22130368891044713,0.0898903133827917
"(2, 6, 14)",0.6512657228291063,0.006144468806308405,0.05347314370712298,0.3965217619636162,0.10036644004010127
"(2, 6, 15)",0.645703399267618,0.0033038280055930247,0.057741898188910776,0.21456646511658398,0.05489994425527251
"(2, 6, 16)",0.6420827271706415,0.0012162933094400773,0.05166159654883193,0.45426346692793135,0.020439815083067244
"(2, 6, 17)",0.6417262357239272,0.00011811391158948964,0.0562452030301414,0.23641219141350897,0.0019871107879827887
"(2, 6, 18)",0.6420475594032669,0.0010011918066936156,0.055898606729967264,0.247661206564942,0.016826876477696564
"(2, 6, 19)",0.6680785176795517,0.009663044291862034,0.05742838412833659,0.3313835634192077,0.14999596443219593
"(2, 7, 8)",0.44671391136279637,0.00040460563462981153,0.026895382299075316,0.257692065361177,0.014047323714911235
"(2, 7, 9)",0.13991145579709957,0.0004558540697304479,0.002626723804383375,0.2586805007337191,0.161339201827317
"(2, 7, 10)",0.35444045377261896,0.0002647427565035858,0.016344973262789688,0.3247719775425493,0.014600177554717408
"(2, 7, 11)",0.4680062586000459,0.0012093767159754923,0.029712436556397874,0.24653909064985852,0.038254180244430065
"(2, 7, 12)",0.15700197255515103,0.000810388563610832,0.0030380994218566796,0.41216133517195913,0.22777376705979735
"(2, 7, 13)",0.28231311170399354,0.0015236888644803341,0.009944833489315266,0.41843468950413215,0.13245086975003545
"(2, 7, 14)",0.40798156644891537,0.0011745730865707787,0.022093003256287175,0.28318947514343945,0.048889948743883256
"(2, 7, 15)",0.512163991046289,0.0004992772625924628,0.03609955515209523,0.2247587648761922,0.01318694895288571
"(2, 7, 16)",0.2917094911984164,0.0002712134488414236,0.010790895503677012,0.39475395392382295,0.022081609254166846
"(2, 7, 17)",0.49002363925866377,6.823909142638284e-05,0.0328292584471561,0.23483726832304264,0.0019688824676701295
"(2, 7, 18)",0.159781463961,0.00020843325844849877,0.0033813681535350996,0.2866579054681692,0.05656331376338288
"(2, 7, 19)",0.2318489879420884,0.0017646384640497385,0.0064126537875684505,0.5411321486277155,0.22743953099017053
"(2, 8, 9)",0.448073863665972,0.0013189583940872922,0.026509709308465017,0.2931059068968416,0.04551478448757441
"(2, 8, 10)",0.44661252724182676,0.00021881183312661193,0.027790751628577314,0.20677960741561346,0.007600280518400165
"(2, 8, 11)",0.4854320840725295,0.0030694900096798847,0.03504945319258284,0.12328023873481467,0.0902464004268322
"(2, 8, 12)",0.4825978698819059,0.0031879043491744603,0.0345763655353232,0.12606091036455216,0.09483204141959034
"(2, 8, 13)",0.6053235061650999,0.006388827192741395,0.04812059840921016,0.29605394176311023,0.1207999298689122
"(2, 8, 14)",0.48628813268436866,0.00594859939170619,0.03157151005785269,0.26796591062591335,0.17428017950900285
"(2, 8, 15)",0.5120135628970498,0.00013761247274825857,0.038819988164216765,0.1278800786812874,0.003636767077071742
"(2, 8, 16)",0.44990885155597127,0.002073191499300898,0.025879703408697823,0.362206548421703,0.0709595680083604
"(2, 8, 17)",0.49588165862749206,0.0019871212620677183,0.036881731932357345,0.11261402507574159,0.05598721937708324
"(2, 8, 18)",0.44801900263370015,0.0013637116511491486,0.025757738696916298,0.35589733088880277,0.0470706613104043
"(2, 8, 19)",0.4850992327205036,0.00744500255853473,0.02844571032464605,0.47620912195786447,0.2191917957223232
"(2, 9, 10)",0.3562278936790728,0.0011095518875086873,0.01619308425023225,0.3694044086257339,0.06057764548482318
"(2, 9, 11)",0.46694445285926567,0.00048412093523929334,0.02900453030827402,0.2804202125865539,0.015383106306580302
"(2, 9, 12)",0.16605974486201996,0.000949938261209286,0.00341671536498569,0.40553674464374356,0.238664193042936
"(2, 9, 13)",0.2906587042815341,0.0022310382791825194,0.01030923350750338,0.47442637004488997,0.1829620316334853
"(2, 9, 14)",0.41552798822738013,0.0028731191817617133,0.02238177410574784,0.3221073486264337,0.11528523722991268
"(2, 9, 15)",0.513357522137911,0.001472531966269832,0.0355497042144743,0.25564668248405936,0.038711989382174766
"(2, 9, 16)",0.29696105055045785,0.001451669173825308,0.010960859241407859,0.4490037964645372,0.11404842485064848
"(2, 9, 17)",0.4928678130589579,0.0020163653743136612,0.0325291535835002,0.2671102441921456,0.0575080888535575
"(2, 9, 18)",0.1727961946869776,0.0008569794402265248,0.003791775769796415,0.3509320134575657,0.19884866202466606
"(2, 9, 19)",0.2524127188504263,0.0026355292895255547,0.0073638214938761895,0.6154983039631398,0.286593275484902
"(2, 10, 11)",0.4725849164485251,0.0026624720225948547,0.02990078983285816,0.2658374907381278,0.08259351695153307
"(2, 10, 12)",0.3911103822189661,0.0025241793603620107,0.02214127675191904,0.15699044090069106,0.11432524497122794
"(2, 10, 13)",0.5145728465392913,0.005004371422645977,0.033857683966430366,0.3488796833194409,0.13094123225506327
"(2, 10, 14)",0.4350371780150876,0.004527517497836178,0.025219746315158838,0.2692128915844298,0.1657402577721811
"(2, 10, 15)",0.5120658048678245,0.00036005350880550504,0.0343823819705409,0.30823218521968093,0.009513407853512314
"(2, 10, 16)",0.3594919268333066,0.0015032097730195342,0.017989632971108373,0.20644216788109776,0.08058643164584332
"(2, 10, 17)",0.49122475706461277,0.0013371229533359823,0.03206157912811677,0.2818331721984171,0.03839118077544355
"(2, 10, 18)",0.35579082206278684,0.00100502912011841,0.01584488276847685,0.4485410902849056,0.05500596425658704
"(2, 10, 19)",0.3978979698575775,0.005825757416363743,0.018593764722878523,0.6001712860087043,0.25493506162227353
"(2, 11, 12)",0.4993993248243439,0.003380817209670991,0.03715759692452881,0.12249662623138519,0.09391747488925258
"(2, 11, 13)",0.6197728631738424,0.007537094990532656,0.050519011467266936,0.2917499788676499,0.13594382773222635
"(2, 11, 14)",0.5248690202168907,0.00886976585338722,0.03451542942909544,0.37840106478060664,0.2230647235481455
"(2, 11, 15)",0.5251150149800035,0.0033763772233874703,0.04042602119548714,0.1396016159559437,0.08483258628343832
"(2, 11, 16)",0.47774514440736515,0.004139296173755886,0.028478318128407103,0.422524049717192,0.12564770405055592
"(2, 11, 17)",0.5254065597845897,0.005421869566321621,0.03890233536717166,0.19189290704661668,0.13607511274230916
"(2, 11, 18)",0.4711425225847586,0.0024949165985668213,0.028613058186708337,0.34049400861085355,0.07787033539585506
"(2, 11, 19)",0.515928602222672,0.008866096518538272,0.03227522096232368,0.4555986763585744,0.23076708453684008
"(2, 12, 13)",0.18339026599694547,0.0007910372635091924,0.004319947280533079,0.3326521937462824,0.16295399051084988
"(2, 12, 14)",0.44950286910233034,0.0026599982138743226,0.02978034666731884,0.13359780642554034,0.09120885997434043
"(2, 12, 15)",0.5476759073587156,0.0036582006182174355,0.04512051193806042,0.11052873924789071,0.08449691724916343
"(2, 12, 16)",0.3318212282012038,0.002015513572465645,0.015582521170094614,0.18486416222877783,0.12682299723715565
"(2, 12, 17)",0.5279012832781623,0.0034423659231044746,0.04177269118022399,0.1143549643384191,0.08557998718685711
"(2, 12, 18)",0.20164218067525647,0.001089137167940641,0.005277932407289498,0.3116602169491461,0.1855839554039779
"(2, 12, 19)",0.2650627269475708,0.0010080094302156086,0.0096572161936761,0.22381849947945848,0.09940034470556988
"(2, 13, 14)",0.5747539010036635,0.0038547910448123637,0.043242588272702054,0.3069525768348136,0.08084582642133212
"(2, 13, 15)",0.6699795638714218,0.007365487043586786,0.05996403000266681,0.26711180677614466,0.11368390342467058
"(2, 13, 16)",0.4567115198076608,0.0035248222524870442,0.026298807674231234,0.39013926267568994,0.11707762610826673
"(2, 13, 17)",0.6514706323654114,0.0064057110298109746,0.0565096720678662,0.27340678554887615,0.10456787343198536
"(2, 13, 18)",0.3269693581266786,0.00184433464070102,0.013201985272447495,0.4959249231262454,0.11952155439088716
"(2, 13, 19)",0.38716095933230155,0.00017275411908817227,0.018796168866893205,0.45085436974090526,0.007984834433151736
"(2, 14, 15)",0.5401884503802141,0.006940992100253791,0.03779283218133597,0.3164694795565706,0.16479786460862517
"(2, 14, 16)",0.41103711054274167,0.0020310512539880934,0.02212747275252657,0.30567052645354975,0.0832874247268884
"(2, 14, 17)",0.5081181680282789,0.0047653615555597086,0.03496748773974994,0.24460810962192334,0.1278754067975628
"(2, 14, 18)",0.407154270681728,0.0008944340312902897,0.021032951028108347,0.39111168672613383,0.03738100251685634
"(2, 14, 19)",0.4235448923236845,0.004331199343591676,0.021863858039790712,0.5233277598856287,0.16727455904264743
"(2, 15, 16)",0.5149242271179684,0.0024660433218537964,0.033195620263981596,0.44208483237539226,0.06443690446058781
"(2, 15, 17)",0.5233113820612039,0.0024288685820065517,0.04202057179127973,0.08712874085031522,0.061447507936059714
"(2, 15, 18)",0.5134435934062054,0.0016119083577514405,0.034508863421397834,0.3104133004684745,0.04236190552586484
"(2, 15, 19)",0.5483457235413043,0.00858684095700564,0.0371479237357195,0.41534912580257777,0.19785412817079087
"(2, 16, 17)",0.49056353831560306,0.0009823424897430493,0.030411405136748317,0.4073226709707678,0.028280886353858906
"(2, 16, 18)",0.2915723299526879,0.00015389088565360954,0.010653961393165845,0.45523023471449797,0.012541252248989589
"(2, 16, 19)",0.3303685521929459,0.00405147259991496,0.012892945031358929,0.5371003227054614,0.2571793679341011
"(2, 17, 18)",0.49041117799136397,0.0007936708934785023,0.03129315027276775,0.32433267540561234,0.022863375610167817
"(2, 17, 19)",0.5201205754882436,0.007410945733016554,0.03327437058347805,0.4339739727506089,0.18979561878761128
"(2, 18, 19)",0.24043415640810822,0.0021123578564093168,0.006868657669267968,0.5138948061491941,0.2531604066572453
"(3, 4, 5)",0.5510175423812718,0.0006397320300606099,0.046847322062869415,0.08073156258393087,0.014597815264239158
"(3, 4, 6)",0.8734045972458453,0.012599849807780025,0.09485737989907361,0.4461647323785418,0.11443398974496573
"(3, 4, 7)",0.5725549187788094,0.012095157567421189,0.038694038286648434,0.5448596427549497,0.25562177669935704
"(3, 4, 8)",0.6869923261862736,0.01030502654806816,0.06116487172408917,0.31693690260968377,0.15127458206251992
"(3, 4, 9)",0.5549970071984672,0.010086051076482083,0.037082446323201235,0.48557846473254573,0.2268613433401783
"(3, 4, 10)",0.6281792517159659,0.010923350015560024,0.05135191384886439,0.308540154914631,0.1917826400859748
"(3, 4, 11)",0.6731974629063624,0.00675828566133056,0.060405720217735416,0.27171387452812534,0.10331710351437702
"(3, 4, 12)",0.5428709417824666,0.00852673292983904,0.03610874778723303,0.4401839021123249,0.20045185863128678
"(3, 4, 13)",0.5345229469280375,0.005386059715947768,0.040022729023392364,0.19793912570731326,0.13060478082010454
"(3, 4, 14)",0.720996619367457,0.017265149206294017,0.06340745338950031,0.4380684946693105,0.2301041745996028
"(3, 4, 15)",0.7387989892047823,0.009886425937251184,0.06986600361731034,0.347725888027306,0.12548948898235393
"(3, 4, 16)",0.6223493097101549,0.013286548453366576,0.04824943634798515,0.40062467712028027,0.23766452958996664
"(3, 4, 17)",0.7395646527265048,0.012387795514182641,0.06913229016235235,0.36974620244201495,0.15691423884804634
"(3, 4, 18)",0.5857485656957848,0.013012747096164887,0.040734119039298376,0.5092022117972437,0.2627647719880077
"(3, 4, 19)",0.6663713912941922,0.01987027231335989,0.05062709797690772,0.6779350258962155,0.31002145514712554
"(3, 5, 6)",0.9173114326685532,0.013262994206209047,0.10519388510022001,0.4241745564216235,0.10920149551767541
"(3, 5, 7)",0.6154131242405179,0.0133795436874479,0.045218601584174095,0.5019299221097989,0.24475321946574513
"(3, 5, 8)",0.7308950584559122,0.011019584941059994,0.070026596311781,0.2968960760695142,0.14291433876609927
"(3, 5, 9)",0.5983677991781222,0.011183942512095738,0.04363960324962228,0.44731953306187183,0.21641089263297858
"(3, 5, 10)",0.6720258588419286,0.011806517117934894,0.0595676924826664,0.2863736026179563,0.1811216853547889
"(3, 5, 11)",0.7170580789931049,0.007153192557227932,0.06927024152927044,0.2546048559555535,0.09638553627998697
"(3, 5, 12)",0.5851753944855691,0.009669467341933843,0.04160714954466289,0.48041053114979415,0.19563702791332221
"(3, 5, 13)",0.5738283870130583,0.00641805873637372,0.044538288558465935,0.24635639598017292,0.1350393218929042
"(3, 5, 14)",0.7644754463412476,0.01863374493277254,0.07211071411075681,0.4105441021149942,0.2208989658601851
"(3, 5, 15)",0.782704866501187,0.010483082568579612,0.07918649928752422,0.32751407205689664,0.11855327534778444
"(3, 5, 16)",0.6659241451936555,0.01445080016453935,0.056073954331372695,0.3698771643049524,0.2257683142507974
"(3, 5, 17)",0.7834457073514409,0.013224182030974498,0.07836908669520688,0.3479792761078165,0.14926968857020764
"(3, 5, 18)",0.6287546467718614,0.014320951890703246,0.0475946309446901,0.46908195514945944,0.2509747839660961
"(3, 5, 19)",0.7079766603412445,0.02174422661698384,0.05778118360364184,0.6245202397870212,0.3005569001881533
"(3, 6, 7)",0.5927142887783846,0.012758836254937725,0.041666098854182036,0.52463666327297,0.25161752627737843
"(3, 6, 8)",0.39520733137614616,0.003391432189766229,0.019127899188668616,0.5211541939338024,0.15043669085872502
"(3, 6, 9)",0.5724613048742672,0.011168362040064028,0.03944939541687937,0.4770151884619972,0.2361118750990385
